Periodo,Regional,Cod_Dep,Departamento,Tipo,Cod_Mun,Municipio,Remates
05/01/2016 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,4
05/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,9
05/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,1
05/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,6
05/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,3
05/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,9
05/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,5
05/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,8
05/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,1
05/01/2016 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,1
05/01/2016 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,3
05/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,6
05/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,2
05/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
05/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
05/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,15
05/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,1
05/01/2016 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,4
05/01/2016 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,0
05/01/2016 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
05/01/2016 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",65
05/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,8
05/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,9
05/01/2016 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,19
05/01/2016 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,4
05/01/2016 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,5
05/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,5
05/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,2
05/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,5
05/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,10
05/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,7
05/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,7
05/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
05/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
05/01/2016 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,3
05/01/2016 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,5
05/01/2016 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,0
05/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
05/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,2
05/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
05/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,0
05/01/2016 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
05/01/2016 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
05/01/2016 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
05/01/2016 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
05/01/2016 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
05/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,4
05/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,1
05/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,1
05/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,1
05/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,2
05/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,2
05/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,19
05/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,27
06/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,42
06/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,16
06/01/2016 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,4
06/01/2016 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,4
06/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,4
06/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,1
06/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,6
06/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,23
06/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,7
06/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,3
06/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,2
06/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,2
06/01/2016 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,5
06/01/2016 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,4
06/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,8
06/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,1
06/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
06/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
06/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,1
06/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
06/01/2016 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,0
06/01/2016 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,3
06/01/2016 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
06/01/2016 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",57
06/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,10
06/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,8
06/01/2016 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,17
06/01/2016 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,2
06/01/2016 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,4
06/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,4
06/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,2
06/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,11
06/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,4
06/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,6
06/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,9
06/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,0
06/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
06/01/2016 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,3
06/01/2016 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,7
06/01/2016 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
06/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
06/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,1
06/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
06/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,0
06/01/2016 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
06/01/2016 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
06/01/2016 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
06/01/2016 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
06/01/2016 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
06/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,4
06/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,2
06/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,0
06/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
06/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,1
06/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,1
06/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,24
06/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,17
07/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,27
07/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,17
07/01/2016 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,11
07/01/2016 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,4
07/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,3
07/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,5
07/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,20
07/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,7
07/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,3
07/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,7
07/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,1
07/01/2016 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,3
07/01/2016 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,5
07/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,2
07/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,8
07/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
07/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,4
07/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,0
07/01/2016 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,0
07/01/2016 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",57
07/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,2
07/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,11
07/01/2016 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,16
07/01/2016 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,5
07/01/2016 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,1
07/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,3
07/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,2
07/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,28
07/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,10
07/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,8
07/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,6
07/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
07/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,2
07/01/2016 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,2
07/01/2016 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,1
07/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,2
07/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
07/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,1
07/01/2016 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
07/01/2016 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
07/01/2016 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,0
07/01/2016 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
07/01/2016 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
07/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,3
07/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,3
07/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,2
07/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
07/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,5
07/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,7
07/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,18
07/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,20
08/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,40
08/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,32
08/01/2016 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,6
08/01/2016 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,4
08/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,6
08/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,6
08/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,3
08/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,6
08/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,RESTO DEPARTAMENTO,,,2
08/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,CAPITAL DEPARTAMENTO,13001,CARTAGENA DE INDIAS,7
08/01/2016 12:00:00 AM,CARIBE,13,BOLÍVAR,RESTO DEPARTAMENTO,,,3
08/01/2016 12:00:00 AM,CARIBE,20,CESAR,CAPITAL DEPARTAMENTO,20001,VALLEDUPAR,1
08/01/2016 12:00:00 AM,CARIBE,20,CESAR,RESTO DEPARTAMENTO,,,2
08/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,CAPITAL DEPARTAMENTO,23001,MONTERÍA,0
08/01/2016 12:00:00 AM,CARIBE,23,CÓRDOBA,RESTO DEPARTAMENTO,,,2
08/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,CAPITAL DEPARTAMENTO,44001,RIOHACHA,0
08/01/2016 12:00:00 AM,CARIBE,44,LA GUAJIRA,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,CAPITAL DEPARTAMENTO,47001,SANTA MARTA,2
08/01/2016 12:00:00 AM,CARIBE,47,MAGDALENA,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,CARIBE,70,SUCRE,CAPITAL DEPARTAMENTO,70001,SINCELEJO,0
08/01/2016 12:00:00 AM,CARIBE,70,SUCRE,RESTO DEPARTAMENTO,,,1
08/01/2016 12:00:00 AM,CARIBE,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",CAPITAL DEPARTAMENTO,88001,SAN ANDRÉS,1
08/01/2016 12:00:00 AM,CENTRAL,11,"BOGOTÁ, D.C.",CAPITAL DEPARTAMENTO,11001,"BOGOTÁ, D.C.",68
08/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,CAPITAL DEPARTAMENTO,15001,TUNJA,3
08/01/2016 12:00:00 AM,CENTRAL,15,BOYACÁ,RESTO DEPARTAMENTO,,,7
08/01/2016 12:00:00 AM,CENTRAL,25,CUNDINAMARCA,RESTO DEPARTAMENTO,,,15
08/01/2016 12:00:00 AM,CENTRAL,41,HUILA,CAPITAL DEPARTAMENTO,41001,NEIVA,2
08/01/2016 12:00:00 AM,CENTRAL,41,HUILA,RESTO DEPARTAMENTO,,,3
08/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,CAPITAL DEPARTAMENTO,54001,SAN JOSÉ DE CÚCUTA,10
08/01/2016 12:00:00 AM,CENTRAL,54,NORTE DE SANTANDER,RESTO DEPARTAMENTO,,,5
08/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,CAPITAL DEPARTAMENTO,68001,BUCARAMANGA,14
08/01/2016 12:00:00 AM,CENTRAL,68,SANTANDER,RESTO DEPARTAMENTO,,,8
08/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,CAPITAL DEPARTAMENTO,73001,IBAGUÉ,7
08/01/2016 12:00:00 AM,CENTRAL,73,TOLIMA,RESTO DEPARTAMENTO,,,5
08/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,CAPITAL DEPARTAMENTO,18001,FLORENCIA,1
08/01/2016 12:00:00 AM,ORINOQUIA,18,CAQUETÁ,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,ORINOQUIA,50,META,CAPITAL DEPARTAMENTO,50001,VILLAVICENCIO,7
08/01/2016 12:00:00 AM,ORINOQUIA,50,META,RESTO DEPARTAMENTO,,,9
08/01/2016 12:00:00 AM,ORINOQUIA,81,ARAUCA,CAPITAL DEPARTAMENTO,81001,ARAUCA,0
08/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,CAPITAL DEPARTAMENTO,85001,YOPAL,1
08/01/2016 12:00:00 AM,ORINOQUIA,85,CASANARE,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,CAPITAL DEPARTAMENTO,86001,MOCOA,0
08/01/2016 12:00:00 AM,ORINOQUIA,86,PUTUMAYO,RESTO DEPARTAMENTO,,,1
08/01/2016 12:00:00 AM,ORINOQUIA,91,AMAZONAS,CAPITAL DEPARTAMENTO,91001,LETICIA,0
08/01/2016 12:00:00 AM,ORINOQUIA,94,GUAINÍA,CAPITAL DEPARTAMENTO,94001,INÍRIDA,0
08/01/2016 12:00:00 AM,ORINOQUIA,95,GUAVIARE,CAPITAL DEPARTAMENTO,95001,SAN JOSÉ DEL GUAVIARE,1
08/01/2016 12:00:00 AM,ORINOQUIA,97,VAUPÉS,CAPITAL DEPARTAMENTO,97001,MITÚ,0
08/01/2016 12:00:00 AM,ORINOQUIA,99,VICHADA,CAPITAL DEPARTAMENTO,99001,PUERTO CARREÑO,0
08/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,CAPITAL DEPARTAMENTO,19001,POPAYÁN,4
08/01/2016 12:00:00 AM,PACIFICO,19,CAUCA,RESTO DEPARTAMENTO,,,5
08/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,CAPITAL DEPARTAMENTO,27001,QUIBDÓ,0
08/01/2016 12:00:00 AM,PACIFICO,27,CHOCÓ,RESTO DEPARTAMENTO,,,0
08/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,CAPITAL DEPARTAMENTO,52001,PASTO,4
08/01/2016 12:00:00 AM,PACIFICO,52,NARIÑO,RESTO DEPARTAMENTO,,,3
08/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,CAPITAL DEPARTAMENTO,76001,CALI,16
08/01/2016 12:00:00 AM,PACIFICO,76,VALLE DEL CAUCA,RESTO DEPARTAMENTO,,,13
09/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,CAPITAL DEPARTAMENTO,05001,MEDELLÍN,25
09/01/2016 12:00:00 AM,ANDINA,05,ANTIOQUIA,RESTO DEPARTAMENTO,,,9
09/01/2016 12:00:00 AM,ANDINA,17,CALDAS,CAPITAL DEPARTAMENTO,17001,MANIZALES,7
09/01/2016 12:00:00 AM,ANDINA,17,CALDAS,RESTO DEPARTAMENTO,,,6
09/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,CAPITAL DEPARTAMENTO,63001,ARMENIA,4
09/01/2016 12:00:00 AM,ANDINA,63,QUINDÍO,RESTO DEPARTAMENTO,,,2
09/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,CAPITAL DEPARTAMENTO,66001,PEREIRA,8
09/01/2016 12:00:00 AM,ANDINA,66,RISARALDA,RESTO DEPARTAMENTO,,,7
09/01/2016 12:00:00 AM,CARIBE,08,ATLÁNTICO,CAPITAL DEPARTAMENTO,08001,BARRANQUILLA,14
